typehus,vaerelse,postnummer,adresse,energimaerke,href,grundareal,antal_plan,boligareal,byggeaar,ejendomsvaerdi,liggetid_slut,liggetid_start,salgsdato,salgspris,udbudspris,varmekilde,ydervaegsmateriale,liggetid,afslag,kvadratmeterpris,salgsaar,salgsmaaned
Rækkehus,4,8381 Tilst,Drejøvænget 42,e,https://www.boligsiden.dk/arkiv/434125590,346,1,92,1976,1300000,2013-12-17,2013-09-25,2013-12-16,1720000,1768000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",82,48000,18695,2013,12
Villa,6,8230 Åbyhøj,Åbyvej 40,f,https://www.boligsiden.dk/arkiv/685392368,517,1,132,1908,2700000,2014-07-26,2013-09-25,2014-07-25,3650000,3795000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",303,145000,27651,2014,7
Villa,6,8230 Åbyhøj,Åbyvej 40,f,https://www.boligsiden.dk/arkiv/685392368,517,1,132,1908,2700000,2014-07-26,2013-09-25,2014-07-25,3650000,3795000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",303,145000,27651,2014,7
Villa,6,8230 Åbyhøj,Åbyvej 40,f,https://www.boligsiden.dk/arkiv/685392368,517,1,132,1908,2700000,2014-07-26,2013-09-25,2014-07-25,3650000,3795000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",303,145000,27651,2014,7
Villa,6,8230 Åbyhøj,Åbyvej 40,f,https://www.boligsiden.dk/arkiv/685392368,517,1,132,1908,2700000,2014-07-26,2013-09-25,2014-07-25,3650000,3795000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",303,145000,27651,2014,7
Villa,5,8260 Viby J,Bernstorffsvej 16,d,https://www.boligsiden.dk/arkiv/210952288,591,1,154,1937,2450000,2013-11-29,2013-09-25,2013-11-28,3100000,3278000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",64,178000,20129,2013,11
Villa,5,8260 Viby J,Bernstorffsvej 16,d,https://www.boligsiden.dk/arkiv/210952288,591,1,154,1937,2450000,2013-11-29,2013-09-25,2013-11-28,3100000,3278000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",64,178000,20129,2013,11
Villa,5,8260 Viby J,Bernstorffsvej 16,d,https://www.boligsiden.dk/arkiv/210952288,591,1,154,1937,2450000,2013-11-29,2013-09-25,2013-11-28,3100000,3278000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",64,178000,20129,2013,11
Villa,5,8260 Viby J,Bernstorffsvej 16,d,https://www.boligsiden.dk/arkiv/210952288,591,1,154,1937,2450000,2013-11-29,2013-09-25,2013-11-28,3100000,3278000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",64,178000,20129,2013,11
Villa,7,8200 Aarhus N,Humlehusvænget 3,c,https://www.boligsiden.dk/arkiv/656323623,888,1,204,1977,2700000,2013-11-15,2013-09-26,2013-11-13,3225000,3298000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",48,73000,15808,2013,11
Villa,4,8530 Hjortshøj,Bøggildsvej 51,e,https://www.boligsiden.dk/arkiv/637840618,1208,1,87,1952,1200000,2013-10-10,2013-09-26,2013-10-31,1100000,1145000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Letbeton (lette bloksten, gasbeton)",35,45000,12643,2013,10
Rækkehus / villa,3,8541 Skødstrup,Gartnerhaven 6E,a,https://www.boligsiden.dk/arkiv/442436260,299,1,95,2014,1650000,2015-04-25,2013-09-26,2015-04-24,1895000,1895000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",575,0,19947,2015,4
Villa,4,8200 Aarhus N,Marie Belows Vej 10,e,https://www.boligsiden.dk/arkiv/251522237,865,1,136,1971,1950000,2014-06-14,2013-09-26,2014-01-30,3600000,3798000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",126,198000,26470,2014,1
Villa,5,8240 Risskov,Espedalen 79,e,https://www.boligsiden.dk/arkiv/320240658,832,1,169,1970,2700000,2013-12-17,2013-09-27,2013-12-16,2900000,2998000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",80,98000,17159,2013,12
Villa,4,8320 Mårslet,Mølleparken 9,c,https://www.boligsiden.dk/arkiv/962868544,500,1,97,1972,1450000,2015-01-30,2014-08-25,2015-01-13,1550000,1599000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",141,49000,15979,2015,1
Villa,6,8270 Højbjerg,Humlehusvænget 3,b,https://www.boligsiden.dk/arkiv/733255811,885,1,186,2007,3900000,2013-01-11,2013-09-27,2013-10-31,6100000,6500000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",34,400000,32795,2013,10
Villa,5,8541 Skødstrup,Landlyst 11,d,https://www.boligsiden.dk/arkiv/532361183,865,1,149,1968,1900000,2014-09-09,2013-09-27,2014-12-23,1950000,2095000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",452,145000,13087,2014,12
Rækkehus,4,8471 Sabro,Rønnevangen 218,a,https://www.boligsiden.dk/arkiv/412830494,247,1,108,2014,1850000,2014-04-15,2013-09-27,2014-04-15,2099000,2099000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",200,0,19435,2014,4
Rækkehus,4,8471 Sabro,Rønnevangen 222,a,https://www.boligsiden.dk/arkiv/825512411,243,1,108,2014,1850000,2013-10-29,2013-09-27,2013-10-29,2099000,2099000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",32,0,19435,2013,10
Villa,6,8361 Hasselager,Bavnegårdsvej 71,d,https://www.boligsiden.dk/arkiv/306340875,1029,1,168,1978,2000000,2014-04-03,2013-09-27,2014-02-28,2375000,2575000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",154,200000,14136,2014,2
Villa,6,8320 Mårslet,Ovesdal 57,c,https://www.boligsiden.dk/arkiv/483366277,812,1,189,1979,2400000,2014-09-01,2013-09-27,2014-09-01,2850000,2995000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",339,145000,15079,2014,9
Villa,4,8541 Skødstrup,Tronkærvej 229,d,https://www.boligsiden.dk/arkiv/957802038,1025,1,167,1976,2250000,2014-08-05,2013-09-29,2014-04-29,2650000,2995000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",212,345000,15868,2014,4
Villa,5,8541 Skødstrup,Studstrupvej 8,c,https://www.boligsiden.dk/arkiv/316611612,11082,1,172,1910,2050000,2017-07-19,2017-03-24,2017-08-05,3400000,3495000,Varmepumpe,"Mursten (tegl, kalksten, cementsten)",134,95000,19767,2017,8
Villa,6,8220 Brabrand,Hovedgaden 24,f,https://www.boligsiden.dk/arkiv/385748956,423,1,135,1902,2000000,2014-04-06,2013-09-30,2014-06-13,1498000,1498000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",256,0,11096,2014,6
Rækkehus,4,8310 Tranbjerg J,Skovgårdsvænget 322,d,https://www.boligsiden.dk/arkiv/651707769,338,1,100,1974,1350000,2013-12-10,2013-09-30,2013-10-10,1960000,1995000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",10,35000,19600,2013,10
Villa,7,8541 Skødstrup,Engskovvej 25,d,https://www.boligsiden.dk/arkiv/962583592,968,1,255,1973,2700000,2013-02-12,2013-09-30,2013-11-29,2475000,2495000,"Centralvarme fra eget anlæg, etkammer fyr","Mursten (tegl, kalksten, cementsten)",60,20000,9705,2013,11
Villa,8,8240 Risskov,Kanehaven 73,d,https://www.boligsiden.dk/arkiv/827716042,960,1,198,1972,3200000,2013-04-12,2013-01-10,2013-03-12,3450000,3495000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",61,45000,17424,2013,3
Rækkehus,4,8220 Brabrand,Helenelyst 4,c,https://www.boligsiden.dk/arkiv/298578765,122,2,110,2005,1950000,2017-08-30,2017-04-07,2017-08-29,2350000,2398000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",144,48000,21363,2017,8
Villa,6,8250 Egå,Strandhusvej 49,c,https://www.boligsiden.dk/arkiv/863125616,987,2,212,2005,5950000,2015-08-31,2014-09-04,2015-08-31,8500000,9700000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",361,1200000,40094,2015,8
Villa,6,8381 Tilst,Brynhøjvænget 44,d,https://www.boligsiden.dk/arkiv/538402303,851,1,164,1969,1850000,2013-10-15,2013-01-10,2013-10-10,2450000,2495000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",273,45000,14939,2013,10
Villa,5,8220 Brabrand,Edithsvej 12,e,https://www.boligsiden.dk/arkiv/380231880,855,1,135,1952,2050000,2013-10-18,2013-01-10,2013-10-17,2435000,2495000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",280,60000,18037,2013,10
Villa,5,8462 Harlev J,Lærkesvinget 24,b,https://www.boligsiden.dk/arkiv/759722974,770,1,160,1963,1650000,2015-11-24,2015-03-17,2015-11-23,2412500,2475000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Letbeton (lette bloksten, gasbeton)",251,62500,15078,2015,11
Villa,6,8541 Skødstrup,Tronkærlund 33,a,https://www.boligsiden.dk/arkiv/137999564,866,1,166,2015,2750000,2015-12-11,2015-02-11,2015-11-19,3349000,3349000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Letbeton (lette bloksten, gasbeton)",281,0,20174,2015,11
Villa,6,8260 Viby J,Jarlsmindevej 21,f,https://www.boligsiden.dk/arkiv/268121523,940,1,197,1962,2600000,2014-07-22,2013-02-10,2017-08-15,2800000,2698000,"Centralvarme fra eget anlæg, etkammer fyr","Mursten (tegl, kalksten, cementsten)",1647,-102000,14213,2017,8
Rækkehus,3,8310 Tranbjerg J,Jegstrupvænget 201,e,https://www.boligsiden.dk/arkiv/364968721,332,1,72,1972,1150000,2014-03-12,2013-02-10,2016-09-20,1748000,1299000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",1318,-449000,24277,2016,9
Villa,4,8381 Tilst,Havkærparken 33,d,https://www.boligsiden.dk/arkiv/671135767,676,1,137,1987,1900000,2013-10-24,2013-02-10,2013-10-22,2420000,2495000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",254,75000,17664,2013,10
Villa,4,8520 Lystrup,Møgelgårdsvej 5,d,https://www.boligsiden.dk/arkiv/678670927,1024,1,171,1908,1850000,2014-02-18,2013-02-10,2014-02-18,1500000,1500000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",373,0,8771,2014,2
Villa,7,8200 Aarhus N,Mandalsvej 30,e,https://www.boligsiden.dk/arkiv/568894834,833,1,100,1963,1900000,2013-11-20,2013-03-10,2013-07-11,2835000,2875000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",123,40000,28350,2013,7
Villa,6,8000 Aarhus C,Ole Rømers Gade 68,d,https://www.boligsiden.dk/arkiv/814782734,142,2,155,1877,3700000,2014-09-23,2014-04-28,2014-09-22,4200000,4598000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",147,398000,27096,2014,9
Villa,5,8361 Hasselager,Kunnerupvej 81,e,https://www.boligsiden.dk/arkiv/359609552,851,1,140,1913,1700000,2014-03-13,2013-03-10,2014-12-03,1600000,1765000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",633,165000,11428,2014,12
Villa,7,8270 Højbjerg,Teglbakken 3,c,https://www.boligsiden.dk/arkiv/761843212,1002,1,206,1969,4050000,2014-05-03,2013-03-10,2014-03-18,4898000,4998000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",373,100000,23776,2014,3
Rækkehus,4,8520 Lystrup,Ellebæk Parkvej 150,c,https://www.boligsiden.dk/arkiv/942486661,428,1,101,2003,1800000,2014-06-02,2013-03-10,2014-06-02,2270000,2349000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",449,79000,22475,2014,6
Villa,6,8000 Aarhus C,Dalgas Avenue 47,d,https://www.boligsiden.dk/arkiv/825299835,903,1,193,1949,5100000,2013-11-28,2013-03-10,2013-11-25,4800000,5149000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",260,349000,24870,2013,11
Villa,4,8220 Brabrand,Langdalsvej 26,d,https://www.boligsiden.dk/arkiv/826438671,600,1,143,1932,1900000,2013-10-23,2013-04-10,2013-10-21,3132500,3198000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",194,65500,21905,2013,10
Villa,5,8380 Trige,Spørring Møllevej 4,g,https://www.boligsiden.dk/arkiv/783091973,2500,1,201,1932,1650000,2014-02-18,2013-04-10,2014-02-25,1600000,1695000,"Centralvarme fra eget anlæg, etkammer fyr","Mursten (tegl, kalksten, cementsten)",321,95000,7960,2014,2
Villa,3,8320 Mårslet,Tandervej 30,e,https://www.boligsiden.dk/arkiv/543870158,1045,1,100,1960,1600000,2015-02-28,2014-01-20,2015-02-27,1790000,1875000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",403,85000,17900,2015,2
Rækkehus,4,8250 Egå,Skolevej 6D,c,https://www.boligsiden.dk/arkiv/200410724,223,1,125,1971,2050000,2014-01-29,2013-04-10,2014-01-28,2420000,2370000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",293,-50000,19360,2014,1
Villa,5,8230 Åbyhøj,Harald Kiddes Vej 48,e,https://www.boligsiden.dk/arkiv/188617772,765,1,161,1975,2850000,2013-10-25,2013-04-10,2013-10-24,3850000,3998000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",197,148000,23913,2013,10
Rækkehus,4,8340 Malling,Krekærlunds Alle 93,a,https://www.boligsiden.dk/arkiv/844020643,222,1,124,2012,2000000,2013-01-07,2012-06-01,2014-06-02,2095000,2195000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",731,100000,16895,2014,6
Rækkehus,3,8340 Malling,Krekærlunds Alle 129,a,https://www.boligsiden.dk/arkiv/649068961,223,1,105,2013,1700000,2012-08-22,2012-06-01,2014-04-30,1775000,1895000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",698,120000,16904,2014,4
Villa,5,8471 Sabro,Gammel Viborgvej 62,e,https://www.boligsiden.dk/arkiv/181738101,1150,1,144,1958,1700000,2013-10-31,2013-04-10,2015-03-21,850000,2248000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",710,1398000,5902,2015,3
Rækkehus,3,8520 Lystrup,Solbærhaven 162,c,https://www.boligsiden.dk/arkiv/731791637,176,1,85,2000,1400000,2014-07-03,2013-04-10,2014-07-03,1750000,1795000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",449,45000,20588,2014,7
Villa,5,8520 Lystrup,Asmusgårdsvej 54,c,https://www.boligsiden.dk/arkiv/582642997,805,1,148,2005,2650000,2013-10-28,2013-04-10,2013-10-28,3210000,3299000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",201,89000,21689,2013,10
Villa,3,8471 Sabro,Multebærvej 4,d,https://www.boligsiden.dk/arkiv/136950417,800,1,100,1965,1250000,2013-11-27,2013-04-10,2013-09-12,1450000,1500000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",155,50000,14500,2013,9
Villa,3,8220 Brabrand,Lykkenshøj 48,c,https://www.boligsiden.dk/arkiv/354432729,603,1,133,1983,2000000,2014-10-13,2013-07-10,2014-10-13,2350000,2495000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",460,145000,17669,2014,10
Villa,4,8270 Højbjerg,Skåde Højgårdsvej 52,e,https://www.boligsiden.dk/arkiv/260975287,911,1,140,1980,2850000,2015-05-04,2014-12-06,2015-01-04,2895000,2995000,"Elovne, elpaneler","Mursten (tegl, kalksten, cementsten)",29,100000,20678,2015,1
Villa,4,8355 Solbjerg,Solbjerg Hovedgade 163,g,https://www.boligsiden.dk/arkiv/474443611,1600,1,125,1931,1250000,2015-05-29,2013-07-10,2015-05-26,320000,999000,Varmepumpe,"Mursten (tegl, kalksten, cementsten)",685,679000,2560,2015,5
Villa,5,8210 Aarhus V,Haslevangsvej 56,d,https://www.boligsiden.dk/arkiv/596333286,698,1,118,1959,1900000,2013-11-23,2013-07-10,2013-11-14,1990000,2198000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",127,208000,16864,2013,11
Villa,10,8240 Risskov,Flakvej 32,c,https://www.boligsiden.dk/arkiv/689655367,1102,1,299,1932,8150000,2014-03-09,2013-07-10,2015-01-20,8600000,8998000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",559,398000,28762,2015,1
Villa,4,8250 Egå,Munkebakkevej 20,d,https://www.boligsiden.dk/arkiv/870392001,790,1,112,1968,1600000,2013-11-14,2013-07-10,2013-11-15,2305000,2345000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",128,40000,20580,2013,11
Villa,3,8210 Aarhus V,Bakkehegnet 29,d,https://www.boligsiden.dk/arkiv/107345924,782,1,111,1928,2200000,2013-04-11,2013-07-10,2013-10-30,3075000,3148000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",112,73000,27702,2013,10
Villa,5,8200 Aarhus N,Kasted Byvej 23,f,https://www.boligsiden.dk/arkiv/569170959,859,1,128,1906,1850000,2014-03-04,2013-08-10,2014-02-04,1425000,1499000,"Centralvarme fra eget anlæg, etkammer fyr","Mursten (tegl, kalksten, cementsten)",178,74000,11132,2014,2
Villa,6,8471 Sabro,Kvottrupvej 114,f,https://www.boligsiden.dk/arkiv/802978144,5116,1,180,1970,1650000,2017-04-22,2016-11-11,2017-04-15,1500000,1595000,Varmepumpe,"Mursten (tegl, kalksten, cementsten)",155,95000,8333,2017,4
Rækkehus,4,8240 Risskov,Amtoftvej 12,c,https://www.boligsiden.dk/arkiv/461942150,258,1,103,1963,2100000,2014-05-22,2013-08-10,2014-05-21,3250000,3348000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",284,98000,31553,2014,5
Villa,4,8471 Sabro,Vistoftvej 61A,b,https://www.boligsiden.dk/arkiv/312041706,638,1,124,2008,2000000,2016-08-12,2016-05-04,2016-07-12,2550000,2598000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",69,48000,20564,2016,7
Villa,4,8462 Harlev J,Florasvej 13,d,https://www.boligsiden.dk/arkiv/717827641,840,1,112,1967,1500000,2014-07-11,2013-08-10,2014-07-11,1625000,1798000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",335,173000,14508,2014,7
Rækkehus,7,8310 Tranbjerg J,Egevænget 122,c,https://www.boligsiden.dk/arkiv/923407764,422,1,148,1976,2050000,2013-10-25,2013-08-10,2013-10-18,2200000,2250000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",69,50000,14864,2013,10
Villa,6,8520 Lystrup,Hybenhaven 83,b,https://www.boligsiden.dk/arkiv/456966925,870,1,190,2009,3450000,2014-08-14,2013-08-10,2014-08-13,3750000,3998000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",368,248000,19736,2014,8
Villa,5,8471 Sabro,Astervej 5,f,https://www.boligsiden.dk/arkiv/514019747,1126,1,152,1912,1650000,2014-07-04,2013-08-10,2014-10-06,1400000,1498000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",422,98000,9210,2014,10
Villa,3,8320 Mårslet,Mølleparken 21,e,https://www.boligsiden.dk/arkiv/117208153,411,1,100,1972,1450000,2014-01-05,2014-01-20,2014-08-05,1500000,1575000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",197,75000,15000,2014,8
Villa,7,8520 Lystrup,Elmehaven 55,a,https://www.boligsiden.dk/arkiv/102697411,781,1,182,2012,2800000,2014-11-18,2013-09-10,2014-11-14,5400000,5595000,Varmepumpe,"Mursten (tegl, kalksten, cementsten)",430,195000,29670,2014,11
Villa,5,8220 Brabrand,Hejrebakken 28,d,https://www.boligsiden.dk/arkiv/145984527,729,1,128,1978,1950000,2014-01-20,2013-09-10,2014-01-17,2650000,3098000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",129,448000,20703,2014,1
Villa,4,8260 Viby J,Skovdalsvej 20,c,https://www.boligsiden.dk/arkiv/292169390,762,1,135,1980,3050000,2014-08-30,2013-09-10,2014-08-29,3675000,3885000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",353,210000,27222,2014,8
Ejerlejlighed,3,8000 Aarhus C,"Valdemarsgade 49, st.",d,https://www.boligsiden.dk/arkiv/443011474,74,1,58,1897,1200000,2017-08-08,2017-06-19,2017-08-08,2350000,2498000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",50,148000,40517,2017,8
Rækkehus,4,8310 Tranbjerg J,Frisenholt 120,a,https://www.boligsiden.dk/arkiv/187438372,223,1,115,2016,2000000,2017-02-03,2013-11-10,2017-02-03,2495000,2495000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",1181,0,21695,2017,2
Rækkehus,4,8310 Tranbjerg J,Frisenholt 120,a,https://www.boligsiden.dk/arkiv/187438372,223,1,115,2016,2000000,2017-02-03,2013-11-10,2017-02-03,2495000,2495000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",1181,0,21695,2017,2
Rækkehus,4,8310 Tranbjerg J,Frisenholt 120,a,https://www.boligsiden.dk/arkiv/187438372,223,1,115,2016,2000000,2017-02-03,2013-11-10,2017-02-03,2495000,2495000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",1181,0,21695,2017,2
Rækkehus,4,8310 Tranbjerg J,Frisenholt 120,a,https://www.boligsiden.dk/arkiv/187438372,223,1,115,2016,2000000,2017-02-03,2013-11-10,2017-02-03,2495000,2495000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",1181,0,21695,2017,2
Rækkehus,4,8310 Tranbjerg J,Frisenholt 122,a,https://www.boligsiden.dk/arkiv/538339103,223,1,115,2016,2000000,2016-03-17,2013-11-10,2016-03-15,2495000,2495000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",856,0,21695,2016,3
Rækkehus,4,8310 Tranbjerg J,Frisenholt 122,a,https://www.boligsiden.dk/arkiv/538339103,223,1,115,2016,2000000,2016-03-17,2013-11-10,2016-03-15,2495000,2495000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",856,0,21695,2016,3
Rækkehus,4,8310 Tranbjerg J,Frisenholt 122,a,https://www.boligsiden.dk/arkiv/538339103,223,1,115,2016,2000000,2016-03-17,2013-11-10,2016-03-15,2495000,2495000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",856,0,21695,2016,3
Rækkehus,4,8310 Tranbjerg J,Frisenholt 122,a,https://www.boligsiden.dk/arkiv/538339103,223,1,115,2016,2000000,2016-03-17,2013-11-10,2016-03-15,2495000,2495000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",856,0,21695,2016,3
Villa,5,8320 Mårslet,Hørret Byvej 11,g,https://www.boligsiden.dk/arkiv/688254928,1234,1,147,1950,2050000,2014-07-23,2013-11-10,2014-12-24,2650000,2795000,Varmepumpe,"Mursten (tegl, kalksten, cementsten)",409,145000,18027,2014,12
Villa,5,8320 Mårslet,Hørret Byvej 11,g,https://www.boligsiden.dk/arkiv/688254928,1234,1,147,1950,2050000,2014-07-23,2013-11-10,2014-12-24,2650000,2795000,Varmepumpe,"Mursten (tegl, kalksten, cementsten)",409,145000,18027,2014,12
Villa,5,8320 Mårslet,Hørret Byvej 11,g,https://www.boligsiden.dk/arkiv/688254928,1234,1,147,1950,2050000,2014-07-23,2013-11-10,2014-12-24,2650000,2795000,Varmepumpe,"Mursten (tegl, kalksten, cementsten)",409,145000,18027,2014,12
Villa,5,8320 Mårslet,Hørret Byvej 11,g,https://www.boligsiden.dk/arkiv/688254928,1234,1,147,1950,2050000,2014-07-23,2013-11-10,2014-12-24,2650000,2795000,Varmepumpe,"Mursten (tegl, kalksten, cementsten)",409,145000,18027,2014,12
Villa,4,8270 Højbjerg,Albert Naurs Vej 8,e,https://www.boligsiden.dk/arkiv/945146630,831,1,150,1920,2750000,2014-07-03,2013-11-10,2014-06-03,3400000,3595000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",205,195000,22666,2014,6
Villa,4,8270 Højbjerg,Albert Naurs Vej 8,e,https://www.boligsiden.dk/arkiv/945146630,831,1,150,1920,2750000,2014-07-03,2013-11-10,2014-06-03,3400000,3595000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",205,195000,22666,2014,6
